MonthYear,Station.Number,Binned.Depth,Distance.from.36,Depth,Discrete.Chlorophyll,Chlorophyll.a.a.PHA,Fluorescence,Calculated.Chlorophyll,Discrete.Oxygen,Oxygen.Electrode.Output,Oxygen.Saturation.percent,Calculated.Oxygen,Discrete.SPM,Optical.Backscatter,Calculated.SPM,Measured.Extinction.Coefficient,Calculated.Extinction.Coefficient,Salinity,Temperature,Sigma.t,Nitrite,Nitrate...Nitrite,Ammonium,Phosphate,Silicate
2003-08,2.0,0,127.71,5.5,3.756666666666667,2.013333333333333,0.27,3.31,5.865,8.42,90.8,8.0,19.375999999999998,30.752,52.0,34.763333333333335,17.526666666666664,0.29,21.265,21.265,21.265,21.265,21.265,21.265,21.265
2003-08,3.0,0,125.31999999999998,5.5,3.75,0.5349999999999999,0.279,3.15,8.1,8.4,90.8,8.0,23.029,38.058,63.9,42.766666666666666,21.633333333333333,0.5,21.198,21.198,21.198,21.198,21.198,21.198,21.198
2003-08,4.0,0,119.9,8.0,5.429111111111111,2.8582222222222224,0.28733333333333333,3.26,5.83,8.4,91.0,8.0,23.771,39.542,66.06666666666666,44.31399999999999,22.56133333333333,0.8086666666666668,21.196666666666665,21.196666666666665,21.196666666666665,21.196666666666665,21.196666666666665,21.196666666666665,21.196666666666665
2003-08,5.0,0,115.62999999999998,6.0,4.083636363636364,2.1672727272727275,0.2509090909090909,2.7,5.550000000000001,8.4,91.0909090909091,7.954545454545454,22.116363636363637,36.27818181818182,61.0,41.28121212121212,21.562424242424242,1.8436363636363637,21.347272727272728,21.347272727272728,21.347272727272728,21.347272727272728,21.347272727272728,21.347272727272728,21.347272727272728
2003-08,6.0,0,110.9,6.0,2.45,0.48,0.31363636363636366,2.3727272727272726,7.4,8.154545454545454,90.27272727272727,7.7272727272727275,38.15954545454546,68.59181818181818,112.0909090909091,76.31424242424242,40.537575757575766,4.760909090909091,21.477272727272727,1.4981818181818183,1.4981818181818183,1.4981818181818183,1.4981818181818183,1.4981818181818183,1.4981818181818183
2003-08,7.0,0,104.98,7.5,5.0945238095238095,2.689047619047619,0.2835714285714286,2.3857142857142857,5.192857142857143,8.0,89.57142857142857,7.607142857142857,31.775357142857146,55.94357142857143,92.21428571428571,63.89619047619047,35.57809523809524,7.26,21.101428571428574,3.4714285714285715,3.4714285714285715,3.4714285714285715,3.4714285714285715,3.4714285714285715,3.4714285714285715
2003-08,8.0,0,99.77,8.0,5.418444444444445,2.836888888888889,0.25533333333333336,1.8466666666666667,4.8533333333333335,7.86,88.66666666666667,7.466666666666667,31.761666666666663,56.056666666666665,92.4,64.87244444444445,37.344888888888896,9.817333333333332,20.871333333333332,5.454666666666667,5.454666666666667,5.454666666666667,5.454666666666667,5.454666666666667,5.454666666666667
2003-08,9.0,0,96.79,10.5,1.3,0.56,0.186,1.94,7.2,7.775,88.8,7.38,38.4,24.9035,42.75,32.2995,21.849,11.3985,20.8635,6.650499999999999,6.650499999999999,6.650499999999999,6.650499999999999,6.650499999999999,6.650499999999999
2003-08,9.0,1,96.79,23.5,1.5,0.28,0.2866666666666667,1.7333333333333334,4.683333333333334,7.633333333333333,88.0,7.3,38.81666666666666,70.33333333333333,115.0,80.96055555555554,46.9211111111111,12.881666666666668,20.855,7.7749999999999995,7.7749999999999995,7.7749999999999995,7.7749999999999995,7.7749999999999995,7.7749999999999995
2003-08,10.0,0,93.6,9.5,6.397222222222222,3.2944444444444443,0.19166666666666668,1.8611111111111112,4.766666666666666,7.672222222222222,88.22222222222223,7.300000000000001,18.149722222222223,28.999444444444446,49.333333333333336,37.13722222222222,24.94111111111111,12.745,20.917777777777776,7.6561111111111115,7.6561111111111115,7.6561111111111115,7.6561111111111115,7.6561111111111115,7.6561111111111115
2003-08,11.0,0,89.77,8.0,5.386888888888889,2.773777777777778,0.16066666666666668,1.9133333333333333,4.69,7.466666666666667,88.06666666666666,7.1466666666666665,11.258,15.369333333333334,27.666666666666668,23.629555555555555,19.592444444444446,15.555333333333333,21.048000000000002,9.746666666666666,9.746666666666666,9.746666666666666,9.746666666666666,9.746666666666666,9.746666666666666
2003-08,12.0,0,84.45,4.5,3.069583333333333,1.6391666666666667,0.20875,2.3375,4.824999999999999,7.3125,87.375,6.9375,16.245,25.552500000000002,43.625,35.12708333333333,26.629166666666666,18.13125,21.21375,11.64875,11.64875,11.64875,11.64875,11.64875,11.64875
2003-08,13.0,0,78.54,5.0,2.6,0.615,0.2277777777777778,2.977777777777778,7.3,7.166666666666667,87.44444444444444,6.844444444444445,38.2,21.40888888888889,37.333333333333336,32.23518518518519,27.13703703703704,22.038888888888888,20.823333333333334,14.703333333333331,14.703333333333331,14.703333333333331,14.703333333333331,14.703333333333331,14.703333333333331
2003-08,14.0,0,74.42999999999999,7.5,5.0876190476190475,2.675238095238095,0.26285714285714284,2.892857142857143,4.942857142857143,6.992857142857143,85.42857142857143,6.6499999999999995,21.622142857142858,36.59428571428572,61.42857142857143,49.23880952380952,37.04904761904761,24.85928571428571,20.157142857142855,17.00857142857143,17.00857142857143,17.00857142857143,17.00857142857143,17.00857142857143,17.00857142857143
2003-08,15.0,0,69.99,10.5,2.5,0.63,0.21400000000000002,3.08,6.7,7.029999999999999,86.3,6.725,13.5,12.878,23.7,24.347333333333335,24.994666666666667,25.642000000000003,19.941,17.655,17.655,17.655,17.655,17.655,17.655
2003-08,15.0,1,69.99,22.0,2.7,0.73,0.22,3.0,5.0,7.0,86.0,6.7,11.746666666666666,16.793333333333333,30.0,28.871111111111112,27.74222222222222,26.613333333333333,19.67,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667,18.456666666666667
2003-08,16.0,0,63.080000000000005,6.5,4.4094444444444445,2.318888888888889,0.22833333333333336,3.0666666666666664,5.0875,7.108333333333333,86.33333333333333,6.733333333333333,12.714583333333334,18.695833333333333,33.0,31.211666666666666,29.423333333333336,27.635,19.31833333333333,19.3225,19.3225,19.3225,19.3225,19.3225,19.3225
2003-08,17.0,0,58.89000000000001,6.5,4.412777777777778,2.325555555555556,0.2383333333333333,3.608333333333334,5.354166666666666,7.099999999999999,87.0,6.8,9.27375,11.7475,22.083333333333332,24.565555555555555,27.047777777777778,29.53,18.635,20.936666666666667,20.936666666666667,20.936666666666667,20.936666666666667,20.936666666666667,20.936666666666667
2003-08,18.0,0,54.95,10.5,4.1,0.6,0.2765,4.245,6.9,7.3,89.0,6.965000000000001,20.9,14.249500000000001,26.0,27.450833333333332,28.901666666666667,30.3525,18.3855,21.6225,21.6225,21.6225,21.6225,21.6225,21.6225
2003-08,18.0,1,54.95,30.5,20.425666666666665,10.351333333333333,0.277,4.57,5.9625,7.3549999999999995,89.35,7.034999999999999,7.77975,8.5245,16.85,21.485166666666668,26.120333333333335,30.7555,17.919999999999998,22.043,22.043,22.043,22.043,22.043,22.043
2003-08,18.0,2,54.95000000000001,42.0,5.4,0.44,0.30666666666666664,4.766666666666667,6.083333333333334,7.400000000000001,90.0,7.099999999999999,12.416666666666668,17.733333333333334,31.666666666666668,31.462222222222223,31.257777777777775,31.05333333333333,17.576666666666668,22.353333333333335,22.353333333333335,22.353333333333335,22.353333333333335,22.353333333333335,22.353333333333335
2003-08,20.0,0,51.45,10.5,7.0815,3.6630000000000003,0.2445,3.87,5.4525,7.034999999999999,86.55,6.725,7.85725,8.9895,17.6,21.6375,25.674999999999997,29.7125,18.883000000000003,21.015,21.015,21.015,21.015,21.015,21.015
2003-08,20.0,1,51.45,23.0,15.433333333333334,7.866666666666667,0.3,4.32,5.76,7.2,88.0,6.859999999999999,14.549,22.238,38.6,35.82333333333334,33.04666666666667,30.27,18.542,21.522,21.522,21.522,21.522,21.522,21.522
2003-08,21.0,0,46.63,8.5,5.574999999999999,0.5700000000000001,0.3409375,5.26875,7.35,6.96875,89.1875,6.778125,11.25,19.7465625,33.34375,32.20885416666667,31.073958333333334,29.9390625,20.0240625,20.8984375,1.16,20.74,6.81,4.32,78.78
2003-08,22.0,0,43.92,9.0,6.099705882352941,3.199411764705882,0.29911764705882354,4.464705882352941,5.767647058823529,7.070588235294117,92.58823529411765,7.047058823529412,9.429705882352941,11.81235294117647,20.294117647058822,23.428039215686272,26.561960784313726,29.695882352941176,19.936470588235295,20.735882352941175,20.735882352941175,20.735882352941175,20.735882352941175,20.735882352941175,20.735882352941175
2003-08,23.0,0,39.660000000000004,7.5,5.113095238095238,2.7261904761904763,0.3392857142857143,5.239285714285714,6.180357142857143,7.121428571428572,94.92857142857143,7.121428571428572,10.419464285714287,13.717500000000001,24.0,25.832857142857144,27.665714285714287,29.49857142857143,20.863214285714285,20.34714285714286,20.34714285714286,20.34714285714286,20.34714285714286,20.34714285714286,20.34714285714286
2003-08,24.0,0,37.09,5.0,5.966666666666666,0.6133333333333333,0.385,6.394444444444444,6.847222222222222,7.300000000000001,95.27777777777777,7.116666666666666,14.85,13.072777777777778,23.333333333333332,25.382777777777775,27.432222222222222,29.481666666666666,20.846666666666668,20.33888888888889,20.33888888888889,20.33888888888889,20.33888888888889,20.33888888888889,20.33888888888889
2003-08,25.0,0,32.84,4.266666666666667,3.0328888888888885,1.7991111111111109,0.5653333333333334,10.686666666666667,9.120000000000001,7.553333333333333,100.2,7.459999999999999,11.861999999999998,16.264,27.6,28.132,28.664,29.196,21.279999999999998,20.008,20.008,20.008,20.008,20.008,20.008
2003-08,26.0,0,28.760000000000005,5.055555555555555,3.571296296296296,2.087037037037037,0.6027777777777777,11.727777777777778,9.630555555555556,7.533333333333333,100.22222222222223,7.455555555555557,11.655000000000001,15.854444444444445,26.166666666666668,27.093888888888888,28.02111111111111,28.94833333333333,21.619999999999997,19.730555555555554,19.730555555555554,19.730555555555554,19.730555555555554,19.730555555555554,19.730555555555554
2003-08,27.0,0,26.19,6.045454545454546,6.033333333333334,0.51,0.3563636363636364,5.4772727272727275,6.4,6.818181818181818,90.31818181818181,6.695454545454546,55.03333333333334,32.20818181818182,49.04545454545455,42.25924242424242,35.473030303030306,28.686818181818182,21.937272727272727,19.44454545454545,19.44454545454545,19.44454545454545,19.44454545454545,19.44454545454545,19.44454545454545
2003-08,28.0,0,23.57,7.535714285714286,5.142261904761904,2.7488095238095234,0.35535714285714287,5.4678571428571425,6.083928571428571,6.7,88.14814814814815,6.514814814814815,18.967228835978837,31.419642857142858,47.5,41.19119047619048,34.88238095238095,28.573571428571427,22.083928571428572,19.318571428571428,19.318571428571428,19.318571428571428,19.318571428571428,19.318571428571428,19.318571428571428
2003-08,29.0,0,20.25,7.038461538461538,4.846794871794872,2.6551282051282046,0.4634615384615385,6.75,6.723076923076923,6.696153846153846,88.3076923076923,6.515384615384615,24.898269230769227,43.28115384615384,76.42307692307692,60.463846153846156,44.50461538461539,28.545384615384616,22.15692307692308,19.279230769230768,19.279230769230768,19.279230769230768,19.279230769230768,19.279230769230768,19.279230769230768
2003-08,29.5,0,17.56,7.2592592592592595,5.001604938271605,2.743950617283951,0.48629629629629634,6.777777777777778,6.717735042735042,6.657692307692307,87.92307692307692,6.488461538461538,28.963860398860398,51.43925925925925,93.70370370370371,71.96703703703704,50.23037037037037,28.493703703703705,22.108148148148146,19.25185185185185,19.25185185185185,19.25185185185185,19.25185185185185,19.25185185185185,19.25185185185185
2003-08,30.0,0,14.75,6.3478260869565215,7.65,0.4725,0.4491304347826087,7.21304347826087,6.65,6.7043478260869565,89.0,6.543478260869565,51.1,38.92826086956522,61.95652173913044,50.79492753623189,39.63333333333334,28.471739130434784,22.180000000000003,19.21608695652174,19.21608695652174,19.21608695652174,19.21608695652174,19.21608695652174,19.21608695652174
2003-08,31.0,0,10.61,6.541666666666667,4.542916666666667,2.544166666666667,0.5454166666666667,8.220833333333333,7.4,6.579166666666667,87.29166666666667,6.425,34.17854166666667,61.93208333333333,108.91666666666667,81.97236111111111,55.028055555555554,28.08375,22.46666666666667,18.84375,18.84375,18.84375,18.84375,18.84375,18.84375
2003-08,32.0,0,8.15,5.55,8.475,0.45999999999999996,0.571,8.765,6.449999999999999,6.590000000000001,88.05,6.49,95.82499999999999,55.611000000000004,102.4,77.54866666666668,52.69733333333334,27.845999999999997,22.4605,18.6645,0.26,6.18,1.63,10.46,176.31
2003-08,33.0,0,6.81,6.541666666666667,7.65,0.445,0.5766666666666667,7.629166666666666,7.070833333333333,6.5125,86.95833333333333,6.391666666666667,42.08541666666667,77.77916666666667,148.29166666666666,108.06430555555555,67.83694444444444,27.609583333333333,22.4875,18.478333333333335,18.478333333333335,18.478333333333335,18.478333333333335,18.478333333333335,18.478333333333335
2003-08,34.0,0,3.53,3.5833333333333335,6.9,0.38,0.5758333333333333,7.616666666666666,5.2,6.166666666666667,81.41666666666667,5.991666666666667,292.8,83.00166666666667,154.75,112.23666666666666,69.72333333333333,27.209999999999997,22.435833333333335,18.186666666666667,18.186666666666667,18.186666666666667,18.186666666666667,18.186666666666667,18.186666666666667
2003-08,35.0,0,1.66,4.5,3.14625,1.7925,0.43875,7.5,6.8,6.1,82.0,5.95,20.211875000000003,34.47375,52.625,44.364583333333336,36.10416666666667,27.84375,23.3,18.4325,18.4325,18.4325,18.4325,18.4325,18.4325
2003-08,36.0,0,0.0,4.0,6.1,0.43999999999999995,0.4271428571428571,7.1571428571428575,5.9,5.885714285714286,78.0,5.6571428571428575,78.7,50.45857142857143,73.14285714285714,57.81238095238095,42.48190476190476,27.15142857142857,23.40857142857143,17.88,1.02,30.13,3.28,14.23,208.35
2003-08,649.0,0,132.94,6.0,3.35,0.575,0.26,3.2,8.1,8.6,92.0,8.145454545454545,50.0,29.33909090909091,49.72727272727273,33.19181818181818,16.656363636363636,0.12090909090909091,21.14818181818182,21.14818181818182,21.14818181818182,21.14818181818182,21.14818181818182,21.14818181818182,21.14818181818182
2003-08,657.0,0,147.25,5.0,2.9,0.695,0.20555555555555557,2.7555555555555555,8.0,8.4,90.0,8.0,22.5,15.69111111111111,28.11111111111111,18.75851851851852,9.405925925925928,0.05333333333333333,21.39333333333333,21.39333333333333,21.39333333333333,21.39333333333333,21.39333333333333,21.39333333333333,21.39333333333333
2003-09,2.0,0,127.70999999999998,5.0,3.413333333333333,1.8266666666666667,0.24000000000000002,2.3,5.4,8.5,91.0,8.1,21.11333333333333,34.126666666666665,61.44444444444444,41.75814814814815,22.071851851851854,2.3855555555555554,20.2,20.2,20.2,20.2,20.2,20.2,20.2
2003-09,3.0,0,125.32,7.0,2.4,0.51,0.2576923076923077,2.3076923076923075,8.3,8.5,91.76923076923077,8.1,60.1,39.44923076923077,71.84615384615384,48.9502564102564,26.05435897435897,3.1584615384615384,20.14846153846154,0.5784615384615385,0.5784615384615385,0.5784615384615385,0.5784615384615385,0.5784615384615385,0.5784615384615385
2003-09,4.0,0,119.9,8.5,5.750833333333333,3.001666666666666,0.2525,2.31875,5.375,8.43125,91.875,8.0625,22.7203125,37.378125,67.8125,46.80270833333333,25.792916666666663,4.783125,20.194375,1.80125,1.80125,1.80125,1.80125,1.80125,1.80125
2003-09,5.0,0,115.63,6.5,4.420833333333333,2.341666666666667,0.2625,2.3416666666666663,5.3375,8.333333333333334,92.16666666666667,8.016666666666667,24.32291666666667,40.62916666666667,74.16666666666667,51.70333333333333,29.240000000000002,6.776666666666666,20.265833333333333,3.295,3.295,3.295,3.295,3.295,3.295
2003-09,6.0,0,110.9,6.0,2.1,0.52,0.24545454545454548,2.1,7.0,8.154545454545454,91.54545454545455,7.836363636363637,53.9,38.77272727272727,70.63636363636364,50.226363636363644,29.81636363636364,9.406363636363636,20.035454545454545,5.334545454545455,5.334545454545455,5.334545454545455,5.334545454545455,5.334545454545455,5.334545454545455
2003-09,7.0,0,104.98,8.0,5.407111111111111,2.814222222222222,0.22133333333333333,1.94,4.846666666666666,7.753333333333333,89.46666666666667,7.54,20.122666666666667,32.705333333333336,58.53333333333333,43.410888888888884,28.28844444444444,13.166,19.839333333333332,8.223333333333334,8.223333333333334,8.223333333333334,8.223333333333334,8.223333333333334,8.223333333333334
2003-09,8.0,0,99.77,8.0,5.398888888888889,2.7977777777777773,0.19666666666666668,1.6533333333333333,4.66,7.666666666666667,90.2,7.446666666666667,18.188000000000002,28.929333333333332,51.0,39.22622222222222,27.452444444444442,15.678666666666667,19.908,10.110666666666667,10.110666666666667,10.110666666666667,10.110666666666667,10.110666666666667,10.110666666666667
2003-09,9.0,0,96.79,10.5,2.3,0.71,0.1805,2.035,7.6,7.5649999999999995,90.6,7.37,26.8,14.607499999999998,22.8,21.181166666666666,19.562333333333335,17.9435,20.072499999999998,11.785,11.785,11.785,11.785,11.785,11.785
2003-09,9.0,1,96.79,23.5,1.4,0.51,0.18166666666666664,1.8166666666666667,4.641666666666667,7.466666666666666,89.83333333333333,7.3,13.880833333333332,20.461666666666666,34.166666666666664,28.968888888888888,23.77111111111111,18.573333333333334,19.996666666666666,12.28,12.28,12.28,12.28,12.28,12.28
2003-09,10.0,0,93.6,9.5,6.393888888888888,3.2877777777777775,0.18166666666666667,1.927777777777778,4.713888888888889,7.5,90.27777777777777,7.300000000000001,12.31638888888889,17.33277777777778,28.166666666666668,25.20574074074074,22.244814814814816,19.28388888888889,20.077222222222222,12.79888888888889,12.79888888888889,12.79888888888889,12.79888888888889,12.79888888888889,12.79888888888889
2003-09,11.0,0,89.77,7.5,5.066428571428572,2.6328571428571435,0.1992857142857143,2.442857142857143,4.953571428571429,7.464285714285714,91.07142857142857,7.3,11.046071428571429,14.792142857142858,23.142857142857142,22.462619047619047,21.782380952380954,21.10214285714286,20.092142857142857,14.17357142857143,14.17357142857143,14.17357142857143,14.17357142857143,14.17357142857143,14.17357142857143
2003-09,12.0,0,84.45,5.0,3.4048148148148147,1.8096296296296295,0.21444444444444444,2.588888888888889,4.944444444444445,7.300000000000001,90.88888888888889,7.199999999999999,13.025555555555554,18.85111111111111,31.11111111111111,28.585925925925924,26.06074074074074,23.535555555555554,19.81555555555555,16.086666666666666,16.086666666666666,16.086666666666666,16.086666666666666,16.086666666666666,16.086666666666666
2003-09,13.0,0,78.54,5.5,2.3,0.515,0.252,2.67,6.4,7.17,89.0,7.040000000000001,34.7,31.032,55.3,45.60766666666667,35.915333333333336,26.223000000000003,19.213,18.274,18.274,18.274,18.274,18.274,18.274
2003-09,14.0,0,74.42999999999999,7.5,5.082857142857143,2.6657142857142855,0.24857142857142858,3.007142857142857,5.067857142857143,7.128571428571428,89.14285714285714,7.021428571428571,15.4525,23.88357142857143,41.07142857142857,36.360952380952384,31.65047619047619,26.94,18.997857142857146,18.874285714285715,18.874285714285715,18.874285714285715,18.874285714285715,18.874285714285715,18.874285714285715
2003-09,15.0,0,69.99,10.5,3.0,0.75,0.229,3.1900000000000004,7.2,7.01,88.1,6.915000000000001,16.0,12.229000000000001,18.05,21.455166666666667,24.86033333333333,28.265499999999996,18.5295,19.9975,19.9975,19.9975,19.9975,19.9975,19.9975
2003-09,15.0,1,69.99,22.0,2.7,0.6,0.2333333333333333,3.1,5.05,7.0,88.0,6.900000000000001,11.436666666666667,15.973333333333334,25.333333333333332,26.432222222222222,27.53111111111111,28.63,18.41,20.31,20.31,20.31,20.31,20.31,20.31
2003-09,16.0,0,63.08,7.5,5.075238095238095,2.6504761904761907,0.22571428571428573,3.2857142857142856,5.142857142857142,7.0,87.0,6.9,8.369642857142857,9.839285714285714,13.214285714285714,18.932142857142857,24.650000000000002,30.367857142857144,17.615000000000002,21.82,21.82,21.82,21.82,21.82,21.82
2003-09,17.0,0,58.89,7.0,4.745128205128205,2.4902564102564098,0.2353846153846154,3.376923076923077,5.15,6.923076923076923,86.53846153846153,6.838461538461539,9.380769230769232,11.923076923076923,17.46153846153846,21.767435897435895,26.07333333333333,30.37923076923077,17.67923076923077,21.81153846153846,21.81153846153846,21.81153846153846,21.81153846153846,21.81153846153846,21.81153846153846
2003-09,18.0,0,54.95,10.5,3.1,0.69,0.20049999999999998,2.98,6.8,6.9,85.0,6.890000000000001,11.6,5.460500000000001,4.7,13.661833333333334,22.62366666666667,31.585500000000003,16.345000000000002,23.0465,23.0465,23.0465,23.0465,23.0465,23.0465
2003-09,18.0,1,54.95,30.5,20.401,10.302,0.203,2.96,4.93,6.9,85.0,6.82,6.84075,6.8614999999999995,7.4,15.458333333333332,23.516666666666666,31.575,16.3565,23.035,23.035,23.035,23.035,23.035,23.035
2003-09,18.0,2,54.95,45.0,2.7,0.6,0.20333333333333334,2.888888888888889,4.894444444444444,6.9,85.0,6.8,7.21,7.62,8.88888888888889,16.44962962962963,24.010370370370367,31.571111111111108,16.36,23.031111111111112,23.031111111111112,23.031111111111112,23.031111111111112,23.031111111111112,23.031111111111112
2003-09,20.0,0,51.45,10.5,7.075666666666667,3.6513333333333335,0.227,3.16,5.03,6.9,85.25,6.8,9.7315,12.663,18.95,23.012333333333334,27.074666666666666,31.137,16.997,22.5505,22.5505,22.5505,22.5505,22.5505,22.5505
2003-09,20.0,1,51.45,21.5,14.416666666666668,7.333333333333334,0.25,3.3499999999999996,5.125,6.9,85.0,6.8,11.7925,16.785,27.0,28.413333333333334,29.826666666666664,31.24,16.865000000000002,22.66,22.66,22.66,22.66,22.66,22.66
2003-09,21.0,0,46.63,9.0,5.025,0.7025,0.31470588235294117,5.870588235294117,7.4,7.052941176470589,92.17647058823529,7.2,9.9,9.481470588235295,15.647058823529411,20.59980392156863,25.552549019607845,30.50529411764706,18.350882352941174,21.74735294117647,21.74735294117647,21.74735294117647,21.74735294117647,21.74735294117647,21.74735294117647
2003-09,22.0,0,43.92,9.5,6.423981481481482,3.3479629629629635,0.27194444444444443,5.055555555555555,6.033333333333333,7.011111111111111,91.66666666666667,7.169444444444445,6.796250000000001,6.423055555555556,9.694444444444445,16.638148148148147,23.58185185185185,30.525555555555556,18.238333333333333,21.79138888888889,21.79138888888889,21.79138888888889,21.79138888888889,21.79138888888889,21.79138888888889
2003-09,23.0,0,39.66,7.758620689655173,5.272183908045977,2.7857471264367817,0.29931034482758617,5.389655172413794,6.203448275862069,7.017241379310345,93.37931034482759,7.1689655172413795,8.182068965517242,9.195172413793104,15.172413793103448,20.207241379310343,25.24206896551724,30.276896551724136,19.45689655172414,21.301724137931036,21.301724137931036,21.301724137931036,21.301724137931036,21.301724137931036,21.301724137931036
2003-09,24.0,0,37.09,5.2631578947368425,5.875,0.755,0.3163157894736842,5.468421052631579,7.6,7.042105263157896,94.10526315789474,7.168421052631579,12.85,7.303157894736842,11.263157894736842,17.563333333333333,23.863508771929823,30.163684210526316,19.79263157894737,21.130526315789474,21.130526315789474,21.130526315789474,21.130526315789474,21.130526315789474,21.130526315789474
2003-09,25.0,0,32.84,4.266666666666667,2.935777777777778,1.604888888888889,0.274,4.666666666666667,5.73,6.793333333333334,92.66666666666667,6.993333333333334,8.459333333333333,9.925333333333333,16.866666666666667,21.191555555555556,25.516444444444446,29.841333333333335,20.298,20.754,20.754,20.754,20.754,20.754,20.754
2003-09,26.0,0,28.76,5.2631578947368425,3.611754385964913,1.9603508771929827,0.30894736842105264,5.1000000000000005,5.963157894736842,6.826315789473684,93.57894736842105,7.026315789473684,8.079473684210527,9.132631578947368,15.210526315789474,20.015087719298247,24.819649122807018,29.62421052631579,20.703157894736844,20.486315789473686,20.486315789473686,20.486315789473686,20.486315789473686,20.486315789473686,20.486315789473686
2003-09,27.0,0,26.19,6.045454545454546,6.0,0.745,0.3181818181818182,4.681818181818182,7.55,6.790909090909091,93.54545454545455,7.0,11.233333333333334,7.662272727272727,12.545454545454545,18.17939393939394,23.813333333333336,29.44727272727273,20.940454545454546,20.287272727272725,20.287272727272725,20.287272727272725,20.287272727272725,20.287272727272725,20.287272727272725
2003-09,28.0,0,23.57,7.5,5.106785714285714,2.713571428571428,0.3203571428571429,4.557142857142857,5.671428571428571,6.785714285714286,92.60714285714286,6.942857142857143,8.504999999999999,10.067142857142857,16.964285714285715,21.101666666666667,25.239047619047618,29.37642857142857,20.857142857142858,20.256428571428568,20.256428571428568,20.256428571428568,20.256428571428568,20.256428571428568,20.256428571428568
2003-09,29.0,0,20.25,7.2592592592592595,4.979629629629629,2.7,0.42037037037037034,5.662962962962963,6.264814814814815,6.866666666666667,93.74074074074075,7.018518518518518,11.07648148148148,15.134444444444444,27.037037037037038,27.789135802469136,28.541234567901235,29.293333333333333,21.003703703703703,20.15555555555556,20.15555555555556,20.15555555555556,20.15555555555556,20.15555555555556,20.15555555555556
2003-09,29.5,0,17.56,7.535714285714286,5.177380952380952,2.819047619047619,0.46071428571428574,5.996428571428572,6.424140211640212,6.851851851851852,94.07407407407408,7.025925925925925,14.121712962962963,21.2175,39.142857142857146,35.8275,32.512142857142855,29.196785714285713,21.051428571428573,20.068928571428568,20.068928571428568,20.068928571428568,20.068928571428568,20.068928571428568,20.068928571428568
2003-09,30.0,0,14.75,6.3478260869565215,6.4,0.6699999999999999,0.4360869565217392,5.556521739130434,7.3,6.760869565217392,92.78260869565217,6.943478260869565,22.0,17.630434782608695,31.956521739130434,30.986521739130435,30.016521739130436,29.046521739130437,21.155652173913044,19.92695652173913,19.92695652173913,19.92695652173913,19.92695652173913,19.92695652173913,19.92695652173913
2003-09,31.0,0,10.61,6.181818181818182,4.27530303030303,2.3687878787878787,0.4622727272727273,6.945454545454546,6.881818181818183,6.818181818181818,94.0,7.027272727272727,12.957045454545455,18.88681818181818,34.63636363636363,32.695,30.753636363636364,28.812272727272727,21.13681818181818,19.753636363636364,19.753636363636364,19.753636363636364,19.753636363636364,19.753636363636364,19.753636363636364
2003-09,32.0,0,8.15,5.2631578947368425,7.0,0.71,0.44684210526315793,6.868421052631579,6.35,6.542105263157895,89.52631578947368,6.7105263157894735,24.900000000000002,20.34526315789474,37.0,34.087192982456145,31.174385964912283,28.261578947368424,21.122105263157895,19.341052631578947,19.341052631578947,19.341052631578947,19.341052631578947,19.341052631578947,19.341052631578947
2003-09,33.0,0,6.81,6.541666666666667,10.399999999999999,0.7549999999999999,0.47625,7.3625,6.941666666666666,6.520833333333333,89.66666666666667,6.729166666666667,16.186875,25.644583333333333,47.375,40.92736111111111,34.47972222222222,28.032083333333333,21.226666666666667,19.1375,19.1375,19.1375,19.1375,19.1375,19.1375
2003-09,34.0,0,3.53,2.7777777777777777,8.850000000000001,0.495,0.5466666666666666,7.122222222222222,5.9,6.311111111111112,86.11111111111111,6.555555555555555,334.9,75.44999999999999,146.22222222222223,106.42925925925925,66.6362962962963,26.843333333333334,20.811111111111114,18.34,18.34,18.34,18.34,18.34,18.34
2003-09,35.0,0,1.66,4.0,2.7852380952380953,1.5704761904761906,0.35571428571428576,6.371428571428572,6.357142857142858,6.3428571428571425,90.0,6.742857142857143,7.100714285714286,7.458571428571429,13.428571428571429,18.18857142857143,22.948571428571427,27.708571428571428,21.457142857142856,18.832857142857144,18.832857142857144,18.832857142857144,18.832857142857144,18.832857142857144,18.832857142857144
2003-09,36.0,0,0.0,3.5,3.75,0.72,0.2916666666666667,4.116666666666666,6.3,6.083333333333333,85.83333333333333,6.416666666666667,12.7,7.640000000000001,13.833333333333334,18.336666666666666,22.84,27.343333333333334,21.701666666666668,18.491666666666667,18.491666666666667,18.491666666666667,18.491666666666667,18.491666666666667,18.491666666666667
2003-09,649.0,0,132.94,6.0,2.5,0.45999999999999996,0.27181818181818185,2.5545454545454547,8.2,8.490909090909092,90.9090909090909,8.1,51.8,39.85818181818182,72.63636363636364,48.91969696969697,25.203030303030303,1.4863636363636366,20.318181818181817,20.318181818181817,20.318181818181817,20.318181818181817,20.318181818181817,20.318181818181817,20.318181818181817
2003-09,657.0,0,147.25,5.5,3.65,0.58,0.244,3.2,8.1,8.209999999999999,89.0,7.9,19.7,18.44,30.3,20.225,10.149999999999999,0.075,20.892,20.892,20.892,20.892,20.892,20.892,20.892
